股票代號,股票名稱,持股權重,股數,收盤價
3017,奇鋐,8.24%,1001000,3470.0
3037,欣興,6.83%,2482000,1160.0
2330,台積電,6.62%,1116000,2500.0
3665,貿聯-KY,6.45%,1161000,2340.0
2059,川湖,6.03%,205000,12390.0
8996,高力,5.96%,1630000,1540.0
2383,台光電,5.54%,465000,5020.0
2345,智邦,4.95%,1104000,1890.0
6223,旺矽,4.59%,344000,5620.0
3008,大立光,4.30%,293000,6190.0
3443,創意,3.26%,164000,8385.0
1815,富喬,3.25%,11420868,120.0
3231,緯創,3.09%,7245000,180.0
8021,尖點,3.04%,2682000,478.0
1303,南亞,2.94%,5445000,227.5
6584,南俊國際,2.85%,2213000,542.0
8046,南電,2.78%,968000,1210.0
2455,全新,2.23%,1700000,552.0
2454,聯發科,2.20%,179000,5185.0
6669,緯穎,2.15%,429675,2105.0
3189,景碩,1.81%,844013,906.0
4958,臻鼎-KY,1.12%,1000000,473.0
2308,台達電,0.90%,200000,1900.0
6515,穎崴,0.73%,51000,5995.0
5274,信驊,0.53%,11000,20280.0
3653,健策,0.50%,33000,6410.0
8150,南茂,0.50%,1957000,107.0
6213,聯茂,0.48%,373000,541.0
3026,禾伸堂,0.48%,261000,768.0
2404,漢唐,0.46%,155000,1250.0
2357,華碩,0.45%,196000,958.0
2301,光寶科,0.44%,659000,283.5
2376,技嘉,0.44%,508000,365.0
6139,亞翔,0.44%,250000,736.0
2360,致茂,0.42%,76000,2325.0
3711,日月光投控,0.41%,250000,693.0
3081,聯亞,0.40%,63000,2680.0
6274,台燿,0.39%,113000,1460.0
6187,萬潤,0.38%,134000,1205.0
5289,宜鼎,0.31%,99952,1305.0
5347,世界,0.26%,629000,173.0
3131,弘塑,0.01%,1000,2365.0
